scenario,year,avg_knowledge,avg_computational,pisa_like,inequality_cv,tech_ready_share,economy_productivity,capital_attraction,innovation_capacity,education_investment,effective_spending,spending_loss,institutional_quality
Ciclo_virtuoso_completo,9,0.8888858325140825,0.9729079983310701,374.62080650933547,0.3553721589845872,0.004166666666666667,1.109982940142254,1.210289398955152,0.5869494953173421,1.5190880724993694,1.2565896535714782,0.26249841892789116,1.1687500000000002
Ciclo_virtuoso_completo,10,0.9695450965086707,1.1175925604635057,389.0311985461865,0.3637967718817719,0.006666666666666667,1.1248671767691754,1.2368498759296545,0.5982844983112124,1.5412338766944365,1.2749086628016377,0.26632521389279873,1.1687500000000002
Ciclo_virtuoso_completo,11,1.050487064498135,1.2697714450909596,403.87639463985363,0.37061860514648026,0.021666666666666667,1.14054486963351,1.2642971992540015,0.6101089847482165,1.5641866291400393,1.2938951796246405,0.27029144951539874,1.1687500000000002
Ciclo_virtuoso_completo,12,1.13244213924405,1.4293768323498948,419.2110969187682,0.37700504201903573,0.0375,1.1571288097993822,1.2927382952830302,0.6224894953539637,1.58799696614839,1.313591090397948,0.27440587575044195,1.1687500000000002
Ciclo_virtuoso_completo,13,1.2160318918484923,1.5966345070292458,435.09744923448784,0.38242517023596684,0.059166666666666666,1.1747315230796855,1.3222829207595,0.6354886776604921,1.6127219623069518,1.3340436072203106,0.2786783550866412,1.1687500000000002
Ciclo_virtuoso_completo,14,1.2993768023547627,1.7716710903241384,451.39205415620864,0.38727040425121423,0.09,1.1934465185597127,1.3530284382865834,0.6491515447374653,1.6384249204038608,1.3553050941580738,0.283119826245787,1.1687500000000002
Ciclo_virtuoso_completo,15,1.3836054386710175,1.9544652429857365,468.1840234578969,0.3923595012276553,0.1225,1.2133847667214341,1.3850894138825949,0.6635321910361144,1.6651765085630967,1.3774340078833935,0.2877425006797032,1.1687500000000002
Ciclo_virtuoso_completo,16,1.4690561850493313,2.144846508299796,485.49105276043525,0.39634886691462606,0.17333333333333334,1.2346698363142479,1.4185943436077861,0.6786895255980158,1.693055835418858,1.4004957870584793,0.29256004836037874,1.1687500000000002
Ciclo_virtuoso_completo,17,1.554820447701757,2.3410953899954605,503.1458822658909,0.4002233491217506,0.21416666666666667,1.2574225546054008,1.4536736704390285,0.6946759801918103,1.722151038439901,1.424563338997486,0.2975876994424149,1.1687500000000002
Ciclo_virtuoso_completo,18,1.6415500481561645,2.54167921507745,521.1163606817529,0.40346467750769877,0.25833333333333336,1.2818101401722697,1.4905009926498505,0.7115713510414995,1.7525619328974693,1.4497192308927866,0.30284270200468266,1.1687500000000002
Ciclo_virtuoso_completo,19,1.7302972444577063,2.745550227486726,539.4290420683865,0.40700231971405204,0.3233333333333333,1.3079456871934048,1.529211009168952,0.7294124836643443,1.7843988016900911,1.4760546887580435,0.30834411293204766,1.1687500000000002
Ciclo_virtuoso_completo,20,1.8198915821201358,2.9472051301538205,557.6876087280709,0.41009634159487185,0.365,1.3360016865179585,1.569993657008788,0.7482716396783302,1.8177858576972996,1.5036724614872061,0.3141133962100935,1.1687500000000002
Muito_gasto_pouca_eficiencia,0,0.2027424330510004,0.0,266.21939464408,0.24835145429298447,0.0,1.0,1.0,0.5,1.6,0.38000000000000006,1.22,0.4744999999999999
Muito_gasto_pouca_eficiencia,1,0.21268863437537192,0.005192041222457197,267.3006530172649,0.2410111952032293,0.0,1.0041541631811153,1.009906810940876,0.503622869557575,1.6021580093297274,0.38051252721581025,1.221645482113917,0.4744999999999999
Muito_gasto_pouca_eficiencia,2,0.22268295841079738,0.010544961008129222,268.3946095283109,0.23548067684303098,0.0,1.00832911679741,1.0198560735159707,0.5072469592881325,1.6043463393509203,0.3810322555958435,1.2233140837550769,0.4744999999999999
Muito_gasto_pouca_eficiencia,3,0.23296104995313716,0.015707698576208403,269.50080741794244,0.23137812494015095,0.0,1.012530176751612,1.0298527484886892,0.5108767132863867,1.6065653262159694,0.3815592649762927,1.2250060612396767,0.4744999999999999
Muito_gasto_pouca_eficiencia,4,0.24289029372794835,0.020873097623195395,270.5792438675116,0.22845241315486392,0.0,1.0167564182310322,1.0398960960574943,0.5145111530873037,1.6088153053677239,0.3820936350248344,1.2267216703428896,0.4744999999999999
Muito_gasto_pouca_eficiencia,5,0.2527619816093969,0.026235231980060277,271.66389628765506,0.22717838994835055,0.0,1.0210160267123836,1.0499937314460792,0.5181570824686088,1.6110966499579844,0.3826354543650213,1.2284611955929632,0.4744999999999999
Muito_gasto_pouca_eficiencia,6,0.2626475427365209,0.0317040259932414,272.75552484854995,0.228195465350764,0.0,1.0253053067561897,1.0601424127709995,0.521811100174139,1.613409721355589,0.3831848088219524,1.2302249125336364,0.4744999999999999
Muito_gasto_pouca_eficiencia,7,0.27286798961566894,0.03716493496604792,273.8735105923862,0.2289836659663583,0.0,1.029622967266915,1.0703410829739035,0.5254718932193526,1.615754878992783,0.38374178376078594,1.232013095231997,0.4744999999999999
Muito_gasto_pouca_eficiencia,8,0.282761886475323,0.042531776464940094,274.9601986235976,0.2312145660195237,0.0,1.0339638749262825,1.080585163583358,0.5291349456649187,1.6181324636495704,0.38430646011677294,1.2338260035327975,0.4744999999999999
Muito_gasto_pouca_eficiencia,9,0.2923193195796685,0.04808713643684866,276.03033807040015,0.2332877303655679,0.0,1.0383326267399637,1.090878963311949,0.5328039635356435,1.6205428390765197,0.3848789242806734,1.2356639147958464,0.4744999999999999
Muito_gasto_pouca_eficiencia,10,0.30212924143452613,0.05371419825795021,277.12462021894936,0.23588673123182055,0.0,1.0427301891345009,1.1012234885844485,0.5364795601701898,1.6229863767385777,0.38545926447541223,1.2375271122631655,0.4744999999999999
Muito_gasto_pouca_eficiencia,11,0.31166920906728157,0.05941655230800829,278.20144710232296,0.23934177955981184,0.0,1.0471581624783697,1.1116203329699652,0.5401628638215558,1.625463458764142,0.3860475714564838,1.2394158873076584,0.4744999999999999
